"ID";"od";"dd";"size";"price";"a6";"a7";"a8";"a9";"tax"
184286;"2012-08-27";"2012-08-29";"l";12.9;4;"1978-03-31";10;0;2.45
428108;"2013-03-06";"2013-05-06";"l";49.9;4;"1953-02-10";7;1;9.48
64592;"2012-05-22";"2012-05-24";"xxl";69.9;4;"1956-12-28";1;1;13.28
434977;"2013-03-08";"2013-03-12";"XXL";29.9;4;"1973-06-06";7;1;5.68
434658;"2013-03-08";"2013-05-09";"M";99.9;4;"1955-05-13";11;0;18.98
416470;"2013-03-02";"2013-03-06";"XL";29.9;4;"1959-04-05";2;0;5.68
269245;"2012-10-30";"2012-11-12";"s";119.9;4;"1971-12-29";2;0;22.78
402557;"2013-02-24";"2013-05-10";"S";59.9;4;"1967-07-11";7;1;11.38
448847;"2013-03-14";"2013-07-01";"L";89.9;4;"1965-02-27";1;1;17.08
287389;"2012-11-24";"2012-11-27";"m";59.9;4;"1963-05-31";11;1;11.38
195537;"2012-09-06";"2012-09-07";"m";49.9;4;"1953-11-08";1;0;9.48
86201;"2012-06-09";"2012-06-13";"l";39.9;4;"1960-03-16";7;0;7.58
426827;"2013-03-05";"2013-04-18";"S";49.9;4;"1965-01-31";1;1;9.48
110355;"2012-06-27";"?";"l";24.9;4;"1940-03-12";2;0;4.73
452949;"2013-03-17";"?";"L";69.9;4;"1971-11-20";10;0;13.28
331146;"2013-01-11";"2013-01-15";"XXL";21.9;4;"?";4;0;4.16
74567;"2012-05-30";"2012-06-01";"m";39.9;4;"1974-08-25";9;1;7.58
457082;"2013-03-18";"2013-03-19";"L";29.9;4;"1963-01-27";15;1;5.68
72728;"2012-05-29";"2012-06-05";"s";69.9;4;"?";10;0;13.28
458020;"2013-03-19";"2013-05-07";"XL";89.9;4;"1956-01-27";1;1;17.08
328877;"2013-01-10";"2013-01-14";"L";49.9;4;"1976-06-05";15;1;9.48
13076;"2012-04-09";"2012-04-14";"s";89.9;4;"?";10;1;17.08
210601;"2012-09-15";"2012-10-15";"l";26.9;4;"1973-09-04";1;0;5.11
93081;"2012-06-16";"2012-06-19";"xl";59.9;4;"1970-06-19";8;0;11.38
315469;"2012-12-31";"2013-01-02";"M";49.9;4;"1959-02-06";10;1;9.48
443109;"2013-03-12";"2013-03-13";"M";59.9;4;"1972-12-05";8;1;11.38
293615;"2012-12-03";"2013-01-31";"L";29.9;4;"1969-01-07";2;0;5.68
67818;"2012-05-25";"2012-05-28";"xl";14.9;4;"1980-08-21";1;1;2.83
179150;"2012-08-23";"2012-08-28";"m";99.9;4;"1966-03-02";2;1;18.98
25848;"2012-04-20";"2012-04-26";"xxl";59.9;4;"1950-09-17";1;0;11.38
55441;"2012-05-16";"2012-05-18";"l";79.9;4;"1966-10-04";15;0;15.18
358746;"2013-01-21";"2013-01-24";"L";59.9;4;"?";2;1;11.38
78097;"2012-06-02";"2012-06-18";"xl";49.9;4;"1969-10-16";2;1;9.48
459050;"2013-03-19";"2013-03-21";"S";69.9;4;"1967-10-02";10;0;13.28
29501;"2012-04-23";"2012-04-26";"l";89.9;4;"1971-08-19";1;1;17.08
465717;"2013-03-23";"2013-05-03";"XXL";59.9;4;"?";16;0;11.38
247498;"2012-10-13";"2012-11-19";"xl";49.9;4;"1988-10-18";15;0;9.48
348973;"2013-01-17";"2013-01-21";"XL";49.9;4;"1967-09-02";11;0;9.48
357949;"2013-01-21";"2013-01-22";"M";59.9;4;"1960-11-02";10;1;11.38
375417;"2013-02-03";"2013-02-06";"S";69.9;4;"?";10;1;13.28
424977;"2013-03-04";"2013-04-26";"XL";69.9;4;"1963-04-17";8;1;13.28
353012;"2013-01-19";"2013-01-22";"L";39.9;4;"1970-06-12";2;0;7.58
117183;"2012-06-29";"2012-07-03";"xl";12.4;4;"1900-11-19";2;1;2.36
247882;"2012-10-13";"2012-10-26";"l";59.9;4;"1977-06-17";8;1;11.38
372423;"2013-01-31";"2013-02-04";"M";49.9;4;"1969-02-18";8;1;9.48
194;"2012-04-01";"2012-04-04";"xxl";69.9;4;"1965-05-17";8;1;13.28
40725;"2012-05-02";"2012-05-04";"xxl";79.9;4;"1965-10-01";10;0;15.18
380738;"2013-02-07";"2013-02-21";"S";79.9;4;"1961-02-22";1;1;15.18
142212;"2012-07-25";"2012-07-26";"s";29.9;4;"1958-06-13";5;0;5.68
170201;"2012-08-15";"2012-08-22";"l";59.9;4;"1947-08-07";2;1;11.38
327579;"2013-01-10";"2013-02-08";"XXL";29.95;4;"1976-06-06";10;0;5.69
410117;"2013-02-28";"2013-03-01";"XL";49.9;4;"1960-08-29";2;1;9.48
33689;"2012-04-26";"2012-06-15";"xl";59.9;4;"1965-10-24";10;0;11.38
129138;"2012-07-05";"2012-07-27";"l";34.9;4;"1975-05-13";11;0;6.63
352148;"2013-01-18";"2013-01-22";"XL";19.9;4;"?";10;0;3.78
24709;"2012-04-19";"2012-04-24";"m";59.9;4;"1965-12-09";8;1;11.38
164010;"2012-08-10";"2012-08-14";"m";89.9;4;"?";1;0;17.08
430848;"2013-03-06";"2013-04-22";"XL";59.9;4;"1966-04-10";10;0;11.38
106663;"2012-06-27";"2012-06-28";"s";19.9;4;"1967-12-14";1;0;3.78
291216;"2012-11-30";"2012-12-03";"S";26.9;4;"1900-11-19";10;0;5.11
87855;"2012-06-11";"2012-06-14";"m";16.9;4;"1979-02-17";13;1;3.21
477496;"2013-03-29";"2013-04-04";"L";59.9;4;"1968-08-25";6;0;11.38
252733;"2012-10-17";"2012-10-18";"xxl";79.9;4;"1951-10-30";8;0;15.18
399551;"2013-02-22";"2013-02-26";"L";119;4;"1961-03-19";10;0;22.61
322588;"2013-01-08";"2013-01-10";"XXL";24.9;4;"1972-07-08";2;1;4.73
413827;"2013-03-02";"2013-03-04";"l";59.9;4;"1967-11-21";15;0;11.38
342584;"2013-01-14";"2013-01-15";"L";16.9;4;"1958-05-10";8;0;3.21
381150;"2013-02-07";"2013-03-21";"L";89.9;4;"1951-06-02";8;1;17.08
69126;"2012-05-26";"2012-05-30";"xl";19.9;4;"1959-11-29";2;0;3.78
132491;"2012-07-11";"2012-07-17";"s";79.9;4;"1979-06-12";10;1;15.18
126398;"2012-07-03";"2012-07-05";"m";79.9;4;"1955-12-24";10;1;15.18
174325;"2012-08-19";"2012-08-23";"l";109.9;4;"1961-04-28";10;1;20.88
126680;"2012-07-03";"2012-07-06";"l";19.9;4;"?";1;1;3.78
414898;"2013-03-01";"2013-03-04";"M";29.9;4;"1970-10-26";7;0;5.68
362672;"2013-01-24";"2013-02-18";"XXL";99.9;4;"1984-12-04";9;0;18.98
414392;"2013-03-01";"2013-04-15";"XL";24.9;4;"1968-11-21";5;1;4.73
362474;"2013-01-24";"1990-12-31";"S";24.9;4;"1991-06-09";13;0;4.73
356287;"2013-01-20";"2013-01-22";"M";16.9;4;"1959-07-19";10;0;3.21
470043;"2013-03-25";"2013-03-26";"m";99.9;4;"1960-02-23";11;1;18.98
75580;"2012-05-31";"2012-06-04";"l";16.9;4;"1947-09-04";8;0;3.21
376312;"2013-02-03";"2013-02-05";"XL";29.9;4;"1961-09-19";10;1;5.68
457031;"2013-03-18";"?";"XXL";79.9;4;"1979-06-21";10;0;15.18
129441;"2012-07-05";"2012-07-25";"l";29.9;4;"1949-11-19";13;1;5.68
41654;"2012-05-03";"2012-05-04";"xxl";24.9;4;"1976-01-29";10;0;4.73
107140;"2012-06-27";"2012-06-28";"xl";49.9;4;"1970-07-08";10;0;9.48
162304;"2012-08-09";"2012-08-13";"m";29.9;4;"1962-01-03";10;0;5.68
456118;"2013-03-18";"2013-04-22";"XL";49.9;4;"1975-10-26";15;0;9.48
